"","X1","new_col"
"6062","резюмувати",0
"6063","рейдерське",-1
"6064","рейдерський",-2
"6065","рейдовий",0
"6066","рейтинговий",0
"6067","рейхстаг",0
"6068","реквізит",0
"6069","реклама",0
"6070","рекламний",0
"6071","рекламодавець",0
"6072","рекомендація",1
"6073","рекомендувати",1
"6074","рекомендуватися",0
"6075","реконструювати",0
"6076","рекорд",0
"6077","рекордний",1
"6078","рекордно",0
"6079","релевантний",1
"6080","релігійний",0
"6081","релігія",0
"6082","рентабельний",0
"6083","рентабельність",0
"6084","рентгенівський",0
"6085","реорганізація",0
"6086","репетиція",0
"6087","репрезентативний",0
"6088","репресивний",-1
"6089","репресія",-1
"6090","репресований",-1
"6091","репресувати",-1
"6092","репродуктивний",0
"6093","репутація",0
"6094","респект",1
"6095","респектабельний",1
"6096","респондент",0
"6097","республіка",0
"6098","республіканець",0
"6099","республіканський",0
"6100","реструктуризація",0
"6101","ресурс",0
"6102","ретельний",1
"6103","ретельно",1
"6104","реформа",0
"6105","реформатор",0
"6106","реформування",0
"6107","реформувати",0
"6108","рецензія",0
"6109","речовина",0
"6110","решітка",0
"6111","решта",0
"6112","ривок",0
"6113","ридати",-1
"6114","ризик",0
"6115","ризикнути",0
"6116","ризикований",-1
"6117","ризикувати",-1
"6118","ризький",0
"6119","ринковий",0
"6120","ринок",0
"6121","рисовий",0
"6122","ритмічний",0
"6123","риторика",0
"6124","риторичний",0
"6125","ритуальний",0
"6126","рихлий",-1
"6127","рівень",0
"6128","рівний",0
"6129","рівність",1
"6130","рівнозначний",0
"6131","рівномірний",1
"6132","рівноправний",1
"6133","рівноправність",1
"6134","рівняння",0
"6135","рідина",0
"6136","рідкісний",-1
"6137","рідкісний",-1
"6138","рідкість",0
"6139","ріднити",0
"6140","різак",-2
"6141","різанина",-2
"6142","різати",-2
"6143","різкий",0
"6144","різкість",0
"6145","різний",0
"6146","різниця",0
"6147","різнобічний",0
"6148","різнокольоровий",1
"6149","різноманітний",1
"6150","різноманіття",0
"6151","різноплановий",0
"6152","річковий",0
"6153","річний",0
"6154","рішучий",1
"6155","рішучість",1
"6156","робота",0
"6157","роботизований",1
"6158","роботодавець",0
"6159","робочий",0
"6160","родзинка",1
"6161","родина",0
"6162","родинний",2
"6163","родич",0
"6164","родовище",0
"6165","родючий",-1
"6166","родючий",1
"6167","роз'їдати",-2
"6168","роз'яснювальний",0
"6169","роз'яснювати",0
"6170","розбагатіти",1
"6171","розбазарити",-2
"6172","розбещувати",-2
"6173","розбивати",0
"6174","розбиватися",0
"6175","розбирання",-1
"6176","розбираючись",-2
"6177","розбіжність",0
"6178","розбійник",-1
"6179","розбійницький",-1
"6180","розбірливий",0
"6181","розбрат",-2
"6182","розв'язний",-1
"6183","розв'язування",-1
"6184","розв'язувати",-1
"6185","розвага",1
"6186","розважальний",1
"6187","розважливий",1
"6188","розважливий",1
"6189","розвал",-2
"6190","розвалювати",-1
"6191","розвалюватися",-1
"6192","розведення",0
"6193","розвивати",1
"6194","розвиватися",1
"6195","розвинений",1
"6196","розвинутий",1
"6197","розвідка",0
"6198","розвідник",0
"6199","розвідувальний",0
"6200","розвідувати",0
"6201","розвінчання",-1
"6202","розвінчувати",0
"6203","розводити",-1
"6204","розгадувати",0
"6205","розгляд",-1
"6206","розгляд",-1
"6207","розгойдувати",-2
"6208","розголос",0
"6209","розголошуватися",0
"6210","розгоратися",-1
"6211","розгортання",0
"6212","розгортати",0
"6213","розгортатися",0
"6214","розгром",-1
"6215","розгромити",-1
"6216","розгульний",-2
"6217","розгулятися",1
"6218","роздавати",0
"6219","роздавлювати",-1
"6220","розділовий",0
"6221","розділяти",0
"6222","роздмухувати",-2
"6223","роздратування",-1
"6224","роздратувати",-2
"6225","роздрібний",0
"6226","роздувати",-1
"6227","роззброєння",1
"6228","роззброювання",1
"6229","розквіт",0
"6230","розквітати",1
"6231","розкіш",-1
"6232","розкішний",1
"6233","розклад",0
"6234","розклад",0
"6235","розкладання",-1
"6236","розкладатися",0
"6237","розколювати",-2
"6238","розкрадання",-1
"6239","розкрадати",-2
"6240","розкривати",0
"6241","розкривати",0
"6242","розкритиковувати",-2
"6243","розкритикувати",-2
"6244","розкручувати",0
"6245","розкуркулення",0
"6246","розкусити",-2
"6247","розкутий",1
"6248","розлад",-1
"6249","розлогий",0
"6250","розлучатися",0
"6251","розлютитися",-2
"6252","розлючений",-2
"6253","розміреність",1
"6254","розміщення",0
"6255","розміщувати",0
"6256","розмножуватися",0
"6257","розмовний",0
"6258","рознести",-2
"6259","розпадатися",0
"6260","розпалити",-2
"6261","розпалювання",-1
"6262","розпалювати",-1
"6263","розписуватися",0
"6264","розплакатися",-1
"6265","розплата",-2
"6266","розплачуватися",-1
"6267","розпливчастий",-1
"6268","розповідатися",0
"6269","розподіл",0
"6270","розпоряджатися",0
"6271","розпорядження",0
"6272","розправа",-2
"6273","розправлятися",-1
"6274","розпродавати",0
"6275","розпростертий",1
"6276","розпуста",-1
"6277","розрадити",1
"6278","розраховуватися",0
"6279","розрахунок",0
"6280","розривати",-2
"6281","розрізнений",-1
"6282","розробка",0
"6283","розробляти",0
"6284","розробник",0
"6285","розруха",-2
"6286","розсекречувати",1
"6287","розслідування",0
"6288","розслідувати",0
"6289","розсмішити",0
"6290","розстріл",-1
"6291","розстрілювати",-2
"6292","розташовувати",0
"6293","розтин",0
"6294","розтління",-1
"6295","розтратити",-2
"6296","розуміння",1
"6297","розумний",1
"6298","розумний",1
"6299","розумниця",1
"6300","розумніти",1
"6301","розумно",1
"6302","розумовий",0
"6303","розумовий",0
"6304","розформовувати",0
"6305","розцінювати",0
"6306","розчавити",-2
"6307","розчаровуватися",-1
"6308","розчарування",-1
"6309","розчинятися",0
"6310","розчленовувати",-2
"6311","розчулення",0
"6312","розширення",0
"6313","розширити",1
"6314","розширювальний",0
"6315","розшук",0
"6316","розшуковий",0
"6317","розшукувати",0
"6318","роман",0
"6319","романтик",0
"6320","романтичний",1
"6321","романтичний",1
"6322","російський",0
"6323","рости",0
"6324","руб",0
"6325","рубати",-2
"6326","рублевський",-1
"6327","рубль",0
"6328","руїна",-1
"6329","руйнівний",-1
"6330","руйнівний",-1
"6331","руйнування",-1
"6332","руйнувати",-2
"6333","руйнуватися",-1
"6334","рукопис",0
"6335","рулити",0
"6336","румунський",0
"6337","русифікація",0
"6338","русофіл",1
"6339","русофобія",0
"6340","русофобський",-1
"6341","рутинний",-1
"6342","рух",0
"6343","рухнути",-1
"6344","ручний",0
"6345","рюкзак",0
"6346","рябий",-2
"6347","рядовий",0
"6348","рясний",1
"6349","рясний",1
"6350","рятівник",1
"6351","рятувальний",0
"6352","рятувальник",0
"6353","рятування",2
"6354","садити",-1
"6355","сакральний",1
"6356","сакраментальне",0
"6357","сакраментальний",-2
"6358","самарський",0
"6359","самий",0
"6360","самобутній",0
"6361","самобутність",0
"6362","самовідданий",0
"6363","самовільний",-1
"6364","самовладання",1
"6365","самовпевнений",-1
"6366","самогубець",-1
"6367","самогубний",-2
"6368","самогубство",-2
"6369","самодержавство",0
"6370","самодостатній",1
"6371","самозакоханий",-1
"6372","самозакоханий",-1
"6373","самозакоханість",-2
"6374","самозваний",-1
"6375","самокаліцтво",-2
"6376","самокритичний",1
"6377","самомилування",-1
"6378","самооборона",0
"6379","самоокупний",1
"6380","самоповага",1
"6381","саморегулюючий",0
"6382","саморобний",0
"6383","самосвідомість",0
"6384","самостійний",0
"6385","самостійність",0
"6386","самосуд",-2
"6387","самотній",-1
"6388","санітар",0
"6389","санітарний",0
"6390","санкт-петербурзький",0
"6391","санкція",0
"6392","сарай",0
"6393","саркастичний",-1
"6394","сатана",-1
"6395","сатанинський",-2
"6396","сатиричний",-1
"6397","саудівський",0
"6398","свавілля",-1
"6399","сваволити",-2
"6400","сваволя",-2
"6401","сварити",-2
"6402","сваритися",-1
"6403","сварка",-1
"6404","свастика",-1
"6405","свекруха",-2
"6406","свердловина",0
"6407","свердловський",0
"6408","свинство",-2
"6409","свиня",-1
"6410","свідок",0
"6411","свідомий",0
"6412","свідомість",0
"6413","свідомо",0
"6414","свідчити",0
"6415","свіженький",1
"6416","свіжий",1
"6417","світлий",1
"6418","світлочутливий",0
"6419","світовий",0
"6420","світський",0
"6421","своєрідний",0
"6422","своєчасний",1
"6423","святенництво",-1
"6424","святиня",1
"6425","святість",1
"6426","святковий",1
"6427","святкування",1
"6428","святкувати",1
"6429","свято",1
"6430","священний",1
"6431","севастопольський",0
"6432","секретний",0
"6433","сексуальний",0
"6434","сексуальність",1
"6435","секта",0
"6436","селище",0
"6437","село",0
"6438","сельце",0
"6439","селюк",-2
"6440","семінар",0
"6441","сенатор",0
"6442","сенс",0
"6443","сенсаційний",1
"6444","сенсація",0
"6445","сентиментальний",-1
"6446","сепаратистський",0
"6447","сербський",0
"6448","сервісний",0
"6449","сердечний",1
"6450","середина",0
"6451","сержант",0
"6452","серіальний",-1
"6453","серйозний",0
"6454","серйозність",0
"6455","серпень",0
"6456","серпуховський",0
"6457","сертифікат",0
"6458","серцевий",0
"6459","серцево-судинний",-1
"6460","сестра",0
"6461","сибірський",0
"6462","сигналити",0
"6463","сигналізація",0
"6464","сидіти",0
"6465","сидячий",0
"6466","сила",0
"6467","сила-силенна",0
"6468","силовий",1
"6469","сильний",0
"6470","сильнодіючий",0
"6471","символ",0
"6472","символіка",0
"6473","символічний",0
"6474","символічний",0
"6475","симпатизувати",1
"6476","симпатичний",1
"6477","симпатія",1
"6478","симптом",0
"6479","син",-1
"6480","синагога",0
"6481","синдром",0
"6482","синтетичний",0
"6483","синхронний",1
"6484","сирійський",0
"6485","сирітство",-1
"6486","сировина",0
"6487","систематичний",0
"6488","системний",0
"6489","ситий",0
"6490","ситуація",0
"6491","сифіліс",-1
"6492","сільрада",0
"6493","сільськогосподарський",0
"6494","сін",0
"6495","сінгапурський",0
"6496","сіоніст",0
"6497","сіоністський",0
"6498","сірий",0
"6499","сірість",-1
"6500","січень",0
"6501","скажений",0
"6502","скаженіти",-1
"6503","сказ",-1
"6504","сказання",0
"6505","скалити",-2
"6506","скалічити",-2
"6507","скальпель",0
"6508","скандал",-1
"6509","скандальний",-1
"6510","скандинав",0
"6511","скандинавський",0
"6512","скандувати",0
"6513","скарати",-2
"6514","скаржитися",-1
"6515","скасовувати",0
"6516","скасування",0
"6517","скачувати",-1
"6518","скелет",0
"6519","скептик",-1
"6520","скептичний",-1
"6521","скептично",-1
"6522","скидання",-1
"6523","скидатися",-1
"6524","скидатися",-1
"6525","скінхед",-1
"6526","склад",0
"6527","складальний",0
"6528","складний",1
"6529","складність",0
"6530","скликання",0
"6531","скнара",-1
"6532","скоєний",-2
"6533","скоїти",-2
"6534","сконструювати",1
"6535","скороспішний",-1
"6536","скорострільний",0
"6537","скоротати",0
"6538","скорочення",0
"6539","скорочувати",-1
"6540","скорочуватися",-1
"6541","скотина",-1
"6542","скотитися",-1
"6543","скоюватися",-2
"6544","скраплювати",0
"6545","скрипіти",-2
"6546","скріншот",0
"6547","скромний",1
"6548","скромність",0
"6549","скрупульозний",1
"6550","скрутний",-1
"6551","скудний",-1
"6552","скуповувати",0
"6553","скупчення",0
"6554","слабенький",-1
"6555","слабкий",-1
"6556","слабкість",-1
"6557","слабнути",-2
"6558","слаборозвинений",-1
"6559","слабуватий",-1
"6560","слабшати",-1
"6561","слабший",-2
"6562","слава",1
"6563","славитись",1
"6564","славненько",1
"6565","славний",1
"6566","славнозвісний",0
"6567","сланцевий",0
"6568","слідство",0
"6569","слідчий",0
"6570","слідчий",0
"6571","сліпий",-1
"6572","сліпучий",1
"6573","слобода",0
"6574","слов'янський",0
"6575","слуга",1
"6576","службовий",0
"6577","служити",0
"6578","служниця",-2
"6579","слухання",0
"6580","слухати",1
"6581","слухач",0
"6582","слушний",1
"6583","сльозливий",-1
"6584","сльозогінний",0
"6585","смакувати",0
"6586","смарт",0
"6587","смачний",1
"6588","смердіти",-1
"6589","смердючий",-2
"6590","смертельний",-2
"6591","смертний",-2
"6592","смертник",-2
"6593","смертниця",-2
"6594","смертність",-1
"6595","смертоносний",-2
"6596","смерть",-1
"6597","смикнувши",-2
"6598","смиренність",2
"6599","смисловий",0
"6600","сміливість",1
"6601","смітити",-2
"6602","сміття",-1
"6603","сміхотворний",-1
"6604","смішний",1
"6605","смішок",-2
"6606","сміятися",0
"6607","смутний",-1
"6608","снайпер",-1
"6609","снайперський",-1
"6610","снаряд",-1
"6611","сновигати",-2
"6612","собівартість",0
"6613","совковий",-1
"6614","содом",-2
"6615","содомія",-1
"6616","содомський",0
"6617","сокира",0
"6618","сокирний",-1
"6619","соковитий",1
"6620","солдат",0
"6621","солдатський",0
"6622","солідарність",0
"6623","солідний",1
"6624","солоденький",0
"6625","солодкий",1
"6626","солодкість",0
"6627","сомалійський",0
"6628","сонечко",1
"6629","сонячний",1
"6630","сопрано",1
"6631","соратник",0
"6632","сором'язливий",-1
"6633","сором'язливий",-1
"6634","соромитися",0
"6635","соромно",-2
"6636","сортирний",-1
"6637","сотня",0
"6638","соус",0
"6639","соціал-демократ",0
"6640","соціал-демократичний",0
"6641","соціалізація",0
"6642","соціалістичний",0
"6643","соціальний",0
"6644","соціально-економічний",0
"6645","соціально-політичний",0
"6646","соціологічний",0
"6647","соціологія",0
"6648","союз",0
"6649","союзний",0
"6650","союзницький",1
"6651","сп'яніння",0
"6652","сп'яну",-2
"6653","спад",-1
"6654","спад",-1
"6655","спадати",-1
"6656","спадати",-1
"6657","спадати",-1
"6658","спадщина",1
"6659","спалах",0
"6660","спалахливий",-1
"6661","спалити",-2
"6662","спалювати",-2
"6663","спантеличений",-2
"6664","спасибі",1
"6665","спекотний",0
"6666","спекулянт",-1
"6667","спекуляція",-1
"6668","спересердя",-2
"6669","сперечатися",0
"6670","специфічний",0
"6671","специфічний",0
"6672","спеціальний",0
"6673","спеціальність",0
"6674","спецназ",0
"6675","спецназівець",0
"6676","спиватися",-1
"6677","спиздити",-2
"6678","спинити",-2
"6679","спиратися",0
"6680","спирт",0
"6681","списання",0
"6682","списати",-2
"6683","списувати",-2
"6684","співавтор",0
"6685","співбесідник",0
"6686","співвітчизник",0
"6687","співвласник",0
"6688","співголова",0
"6689","співгромадянин",0
"6690","співдружність",1
"6691","співзвучний",0
"6692","співкамерник",-1
"6693","співпереживання",0
"6694","співпереживати",1
"6695","співпрацювати",0
"6696","співробітник",0
"6697","співробітниця",0
"6698","співрозмірний",0
"6699","співрозмовниця",0
"6700","співчувати",1
"6701","співчуття",-1
"6702","співчуття",1
"6703","співчуття",1
"6704","співчуття",1
"6705","спізнюватися",-2
"6706","спілкування",0
"6707","спільний",0
"6708","спільниця",-2
"6709","спільність",0
"6710","спітніти",-2
"6711","сплата",0
"6712","сплачувати",0
"6713","сплеск",0
"6714","спливати",0
"6715","сповідувати",0
"6716","сповільнювати",0
"6717","сповільнюватися",0
"6718","споглядальний",0
"6719","споглядання",1
"6720","сподвижник",0
"6721","сподіватися",0
"6722","сподіватися",0
"6723","сподобатися",1
"6724","споживати",-1
"6725","споживацький",-2
"6726","спокій",1
"6727","спокійний",1
"6728","спокійно",0
"6729","споконвічний",0
"6730","спокуса",0
"6731","спокусити",-2
"6732","спокусливий",1
"6733","спокушати",0
"6734","спонсор",0
"6735","спонтанний",0
"6736","спортивний",1
"6737","спорудження",0
"6738","спорядження",0
"6739","спосіб",0
"6740","спостереження",0
"6741","спостерігач",0
"6742","спотворення",0
"6743","спотворити",-2
"6744","спотворювати",0
"6745","спочатку",0
"6746","спочивати",0
"6747","справді",1
"6748","справедливий",1
"6749","справедливість",0
"6750","справжній",1
"6751","справжній",1
"6752","справжність",0
"6753","справи",0
"6754","справлятися",1
"6755","справний",1
"6756","справно",1
"6757","спрацьовування",0
"6758","спрацювати",0
"6759","сприйняття",0
"6760","спричинити",0
"6761","сприяння",1
"6762","сприяння",1
"6763","сприяти",1
"6764","сприяти",1
"6765","сприятливий",2
"6766","спроба",0
"6767","спробувати",1
"6768","спровокувати",-1
"6769","спроектований",1
"6770","спростовувати",0
"6771","спростування",0
"6772","спрощувати",1
"6773","спуск",0
"6774","спусковий",0
"6775","спустошення",-2
"6776","спустошити",-2
"6777","сріблястий",1
"6778","срібний",1
"6779","ссати",-2
"6780","стабілізаційний",0
"6781","стабілізація",1
"6782","стабільний",0
"6783","стабільність",1
"6784","ставропольський",0
"6785","стагнація",0
"6786","стадіон",0
"6787","стажування",0
"6788","сталевий",0
"6789","сталінградський",0
"6790","сталінізм",-2
"6791","сталініст",0
"6792","стамбульський",0
"6793","стан",0
"6794","стандарт",0
"6795","стандартний",0
"6796","становище",0
"6797","станція",0
"6798","старанний",1
"6799","старанність",1
"6800","старечий",-1
"6801","старовинний",1
"6802","старомодний",0
"6803","стартап",1
"6804","статистичний",0
"6805","стафілокок",-2
"6806","стаціонар",0
"6807","стверджувати",0
"6808","створення",0
"6809","створюватися",0
"6810","стеження",0
"6811","стереотип",0
"6812","стереотипний",-1
"6813","стерильний",0
"6814","стилістичний",0
"6815","стиль",0
"6816","стимулювати",0
"6817","стихійний",0
"6818","стійкий",1
"6819","стійкий",1
"6820","стійкість",1
"6821","стійкість",2
"6822","стікати",0
"6823","стічний",-2
"6824","сто",0
"6825","стовбур",0
"6826","стогнати",-1
"6827","стоїчний",0
"6828","стокгольмський",0
"6829","столиця",0
"6830","столичний",0
"6831","стоматолог",0
"6832","стоматологічний",0
"6833","стопудовий",1
"6834","сторона",0
"6835","сторонній",-1
"6836","сторонній",-1
"6837","стосуватися",0
"6838","стояти",0
"6839","страждання",-1
"6840","страйк",-1
"6841","страта",-2
"6842","стратегічний",0
"6843","стратегія",1
"6844","стратити",-1
"6845","страховик",0
"6846","страхування",0
"6847","страшилка",-2
"6848","страшненький",-1
"6849","страшний",-2
"6850","стресовий",-1
"6851","стриманий",1
"6852","стримування",-1
"6853","стримувати",0
"6854","стрілка",0
"6855","стріляти",-1
"6856","стрімкий",0
"6857","стрічка",0
"6858","строгість",-1
"6859","строкатий",0
"6860","структура",0
"6861","стрункий",1
"6862","струс",-1
"6863","студент",0
"6864","стукнути",-2
"6865","стурбованість",-1
"6866","стурбувати",-1
"6867","стягнення",0
"6868","стягувати",0
"6869","стягуватися",0
"6870","суб'єкт",0
"6871","суб'єктивний",0
"6872","субкультура",0
"6873","субмарина",0
"6874","субсидія",0
"6875","суверенітет",0
"6876","суверенний",0
"6877","суворий",0
"6878","суд",0
"6879","суддя",0
"6880","суджений",-1
"6881","судимість",0
"6882","судитися",-1
"6883","суднобудівний",0
"6884","суднобудування",0
"6885","судновий",0
"6886","судовий",0
"6887","судово-медичний",0
"6888","судомити",-2
"6889","судомний",-1
"6890","судочинство",0
"6891","суїцид",-1
"6892","сукупний",0
"6893","султан",1
"6894","сумарний",0
"6895","сумбурний",-1
"6896","сумісний",0
"6897","суміш",0
"6898","сумлінний",1
"6899","сумний",-1
"6900","сумнів",0
"6901","сумніватися",0
"6902","сумнівний",-1
"6903","сумно",-2
"6904","сумнозвісний",-2
"6905","сумувати",-1
"6906","сунітський",0
"6907","супер",1
"6908","суперечливий",0
"6909","суперник",0
"6910","суперництво",-1
"6911","суперсучасний",1
"6912","супровід",0
"6913","супроводжувати",0
"6914","супроводжуватися",0
"6915","супротивитися",-1
"6916","супутниковий",0
"6917","сусідній",0
"6918","суспільно-політичний",0
"6919","суспільство",0
"6920","сутенер",-2
"6921","сутичка",-1
"6922","сутність",0
"6923","сухопутний",0
"6924","суцільно",0
"6925","сучасний",0
"6926","сучий",-2
"6927","сучок",-2
"6928","сущий",0
"6929","сфабрикований",-2
"6930","сфальсифікувати",-1
"6931","сфера",0
"6932","сформулювати",0
"6933","схаменутися",-2
"6934","схвалення",1
"6935","схвальний",1
"6936","схвалювати",1
"6937","схематичний",0
"6938","схилятися",0
"6939","східний",0
"6940","східноєвропейський",0
"6941","схлипувати",-2
"6942","сход",0
"6943","схожий",0
"6944","схожість",0
"6945","схоплювати",0
"6946","схоплюватися",0
"6947","сцена",0
"6948","сценічний",1
"6949","сюжет",0
"6950","сюрприз",0
"6951","сюрреалістичний",-1
"6952","табір",0
"6953","таблетка",-2
"6954","таблиця",0
"6955","тавруючи",-2
"6956","таганський",0
"6957","таджицький",0
"6958","таємниця",0
"6959","таж",-2
"6960","тайванський",0
"6961","тактичний",0
"6962","тактовний",1
"6963","талановитий",1
"6964","талант",1
"6965","талісман",1
"6966","талліннський",0
"6967","тамбовський",0
"6968","тамтешній",0
"6969","танго",1
"6970","танк",0
"6971","танкіст",0
"6972","танковий",0
"6973","танцюючий",1
"6974","тариф",0
"6975","татарин",0
"6976","татуювання",0
"6977","тачка",0
"6978","тваринництво",0
"6979","тварюка",-2
"6980","твердження",0
"6981","твердий",-1
"6982","тверезість",0
"6983","тверезомислячий",1
"6984","твір",0
"6985","творитися",0
"6986","творчість",1
"6987","телебачення",0
"6988","телевізійний",0
"6989","телевізор",0
"6990","телеглядач",0
"6991","телеграма",0
"6992","телеекран",0
"6993","телезірка",0
"6994","телеканал",0
"6995","телекомпанія",0
"6996","телекомунікаційний",0
"6997","телепередача",0
"6998","телепрограма",0
"6999","телецентр",0
"7000","тельбух",-2
"7001","тематика",0
"7002","темрява",0
"7003","теологія",0
"7004","теоретичний",0
"7005","теорія",0
"7006","тепловий",0
"7007","терапевт",0
"7008","терапевтичний",1
"7009","терапія",-1
"7010","терзати",-1
"7011","територіальний",0
"7012","територія",0
"7013","термін",0
"7014","термінал",0
"7015","терміновий",0
"7016","термоядерний",0
"7017","тернистий",-1
"7018","тероризувати",-1
"7019","терорист",-2
"7020","терористичний",-1
"7021","терористка",-2
"7022","терпимий",0
"7023","терпимість",0
"7024","терпіння",1
"7025","терпіти",-1
"7026","терплячий",1
"7027","технік",0
"7028","технічний",0
"7029","техногенний",0
"7030","технологічний",0
"7031","технологія",0
"7032","течія",0
"7033","тил",0
"7034","тип",0
"7035","типовий",0
"7036","тиран",-1
"7037","тиранічний",-2
"7038","тиранія",-2
"7039","тиск",-1
"7040","тиснути",-1
"7041","тисяча",0
"7042","тисячолітній",1
"7043","титанічна",1
"7044","титановий",0
"7045","титулований",1
"7046","тихий",0
"7047","тихоокеанський",0
"7048","тіньовий",-1
"7049","тісний",0
"7050","тіснява",-2
"7051","тішитися",1
"7052","тлінний",-1
"7053","тлінний",-1
"7054","товар",0
"7055","товариство",1
"7056","товариський",1
"7057","товариш",0
"7058","товарний",0
"7059","товктися",-2
"7060","тодішній",0
"7061","ток-шоу",0
"7062","токсичний",-1
"7063","толерантність",0
"7064","томографія",0
"7065","тоненький",0
"7066","тонна",0
"7067","топ-менеджер",0
"7068","топити",-2
"7069","торгівля",0
"7070","торгувати",0
"7071","торжество",0
"7072","торнадо",0
"7073","торпеда",0
"7074","торпедний",0
"7075","торт",1
"7076","тортура",-2
"7077","тоскний",-1
"7078","тоталітарний",-1
"7079","тотальний",0
"7080","точний",1
"7081","точність",1
"7082","травма",-1
"7083","травматичний",-1
"7084","травматичний",-1
"7085","травмувати",-1
"7086","травневий",0
"7087","трагедія",-2
"7088","трагічний",-1
"7089","трагічний",-2
"7090","традиційний",0
"7091","традиція",0
"7092","трансконтинентальний",0
"7093","транслювати",0
"7094","транслюватися",0
"7095","трансляція",0
"7096","транспарант",0
"7097","трансплантація",0
"7098","транспорт",0
"7099","транспортний",0
"7100","транспортування",0
"7101","транссексуал",0
"7102","траурний",-1
"7103","трахати",-2
"7104","трахатись",-2
"7105","трахнути",-2
"7106","треба",0
"7107","третина",0
"7108","третьосортний",-2
"7109","третьяковський",0
"7110","тривалий",0
"7111","тривалий",0
"7112","тривалість",0
"7113","тривати",0
"7114","тривіальний",0
"7115","тривога",-1
"7116","тривожити",-2
"7117","тривожний",-1
"7118","трильйон",0
"7119","триразовий",0
"7120","трійка",-1
"7121","тріснути",0
"7122","тріумф",1
"7123","трішечки",0
"7124","тріщати",-2
"7125","тролейбус",0
"7126","тропічний",0
"7127","тротиловий",0
"7128","троцькіст",-1
"7129","троянда",1
"7130","труба",0
"7131","трубковий",0
"7132","трубопровід",0
"7133","трудитися",0
"7134","трудівник",1
"7135","трудність",0
"7136","трудомісткий",0
"7137","труїти",-2
"7138","трупний",-2
"7139","трухлявий",-1
"7140","трястися",-1
"7141","туалет",0
"7142","туберкульоз",-1
"7143","туга",-1
"7144","тугий",-1
"7145","туди-сюди",0
"7146","тужливий",-1
"7147","тульський",0
"7148","туманний",0
"7149","туніський",0
"7150","тупик",-1
"7151","тупиковий",-1
"7152","тупити",-2
"7153","тупуватий",-1
"7154","турбуватися",0
"7155","турецький",0
"7156","туркменський",0
"7157","тусовка",0
"7158","туша",-2
"7159","тушка",-1
"7160","тхнути",-1
"7161","тьмяний",0
"7162","тюремний",-1
"7163","тюркський",0
"7164","тюрма",-2
"7165","тютюнопаління",0
"7166","тяганина",-1
"7167","тяжба",-1
"7168","тяжкий",-1
"7169","тяжкий",-2
"7170","тяжкохворий",-1
"7171","убезпечити",1
"7172","убивство",-2
"7173","убити",-2
"7174","убитий",-2
"7175","убійний",-1
"7176","ублюдок",-2
"7177","ублюдочний",-2
"7178","убозтво",-2
"7179","убрання",1
"7180","увага",0
"7181","уважний",1
"7182","увічнення",1
"7183","угода",0
"7184","угода",0
"7185","угодний",-1
"7186","угорський",0
"7187","угруповання",-1
"7188","удаваний",-2
"7189","удар",0
"7190","ударний",-1
"7191","ударостійкий",1
"7192","удача",1
"7193","удачливий",1
"7194","удвічі",0
"7195","удвох",0
"7196","удмуртський",0
"7197","удостоювати",1
"7198","удостоюватися",1
"7199","уза",0
"7200","узаконювати",0
"7201","узбек",0
"7202","узбережжя",0
"7203","узбецький",0
"7204","узбіччя",0
"7205","узгоджений",0
"7206","узгодження",0
"7207","уїдливий",-1
"7208","уйгурський",0
"7209","указ",0
"7210","укладати",0
"7211","українофобство",-2
"7212","украсти",-2
"7213","укриття",0
"7214","уламок",0
"7215","улесливий",-1
"7216","ультиматум",0
"7217","ультра",0
"7218","ультрасучасний",1
"7219","ульяновський",0
"7220","улюблений",1
"7221","умертвити",-2
"7222","умисел",-1
"7223","умисний",-1
"7224","уміщатися",0
"7225","умова",0
"7226","умовний",0
"7227","умовно-достроковий",0
"7228","умудрятися",0
"7229","уникати",0
"7230","уникнути",0
"7231","універсальний",0
"7232","університет",0
"7233","університетський",0
"7234","унікальний",0
"7235","унікальність",1
"7236","упир",-2
"7237","упійманий",-2
"7238","управа",0
"7239","управління",0
"7240","управлінський",0
"7241","упускати",-1
"7242","упускати",-1
"7243","ура",1
"7244","уразити",-2
"7245","уразливий",-1
"7246","урегулювання",1
"7247","урожайний",1
"7248","урок",0
"7249","урочистий",2
"7250","урочистість",1
"7251","уряд",0
"7252","урядовий",0
"7253","усвідомлення",0
"7254","усвідомлювати",1
"7255","усиновлення",0
"7256","усілякий",0
"7257","ускладнення",-1
"7258","ускладнювати",-1
"7259","ускладнювати",-1
"7260","ускладнюватися",-1
"7261","уславлений",1
"7262","усміх",1
"7263","усміхатися",1
"7264","усміхнений",1
"7265","усмішка",1
"7266","успіх",1
"7267","успішність",0
"7268","успішно",2
"7269","установа",0
"7270","установка",0
"7271","установчий",0
"7272","усувати",-1
"7273","утворюватися",0
"7274","утилізація",0
"7275","утиск",-2
"7276","утішний",0
"7277","утопічний",-1
"7278","утопія",0
"7279","уточнення",0
"7280","уточнювати",0
"7281","уточнюватися",0
"7282","утримання",0
"7283","утримуватися",0
"7284","утруднення",-1
"7285","ухилення",0
"7286","ухилятися",-1
"7287","учасник",0
"7288","учасниця",0
"7289","учениця",0
"7290","училище",0
"7291","училка",-1
"7292","ущелина",0
"7293","ущербний",-2
"7294","уява",0
"7295","уявляти",0
"7296","фабрика",0
"7297","фавор",1
